Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
1343.313283; 0.264445; 0.735555; 0.735555; 0.735555; 0.730309; 0.735555 0.477593 0.993517
1022.322126; 0.263954; 0.736046; 0.736046; 0.736046; 0.731509; 0.736046 0.477529 0.994563
860.302583; 0.264445; 0.735555; 0.735555; 0.735555; 0.729557; 0.735555 0.477593 0.993517
1288.619928; 0.263954; 0.736046; 0.736046; 0.736046; 0.731899; 0.736046 0.477529 0.994563
1288.426445; 0.263954; 0.736046; 0.736046; 0.736046; 0.730761; 0.736046 0.477529 0.994563
1142.112008; 0.263954; 0.736046; 0.736046; 0.736046; 0.729687; 0.736046 0.477529 0.994563
1079.767617; 0.263954; 0.736046; 0.736046; 0.736046; 0.730001; 0.736046 0.477529 0.994563
860.052756; 0.264445; 0.735555; 0.735555; 0.735555; 0.729529; 0.735555 0.477593 0.993517
846.118871; 0.264445; 0.735555; 0.735555; 0.735555; 0.730785; 0.735555 0.477593 0.993517
1274.221410; 0.263954; 0.736046; 0.736046; 0.736046; 0.730280; 0.736046 0.477529 0.994563
