Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
506.611971; 0.332856; 0.667144; 0.667144; 0.667144; 0.596474; 0.667144 0.350375 0.983912
432.819976; 0.332856; 0.667144; 0.667144; 0.667144; 0.601134; 0.667144 0.350375 0.983912
511.247594; 0.332856; 0.667144; 0.667144; 0.667144; 0.594197; 0.667144 0.350375 0.983912
480.942467; 0.332856; 0.667144; 0.667144; 0.667144; 0.587597; 0.667144 0.350375 0.983912
473.183850; 0.332856; 0.667144; 0.667144; 0.667144; 0.611176; 0.667144 0.350375 0.983912
430.958638; 0.332856; 0.667144; 0.667144; 0.667144; 0.592011; 0.667144 0.350375 0.983912
411.333316; 0.332856; 0.667144; 0.667144; 0.667144; 0.601564; 0.667144 0.350375 0.983912
458.810265; 0.332856; 0.667144; 0.667144; 0.667144; 0.608153; 0.667144 0.350375 0.983912
404.188937; 0.332856; 0.667144; 0.667144; 0.667144; 0.596837; 0.667144 0.350375 0.983912
423.806468; 0.332856; 0.667144; 0.667144; 0.667144; 0.600047; 0.667144 0.350375 0.983912
