Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
532.832945; 0.198039; 0.801961; 0.801961; 0.801961; 0.769070; 0.801961 0.640849 0.963073
309.677203; 0.219172; 0.780828; 0.780828; 0.780828; 0.768428; 0.780828 0.663310 0.898346
291.610246; 0.200691; 0.799309; 0.799309; 0.799309; 0.774093; 0.799309 0.643106 0.955513
465.538082; 0.198039; 0.801961; 0.801961; 0.801961; 0.768751; 0.801961 0.640849 0.963073
358.681896; 0.198039; 0.801961; 0.801961; 0.801961; 0.772718; 0.801961 0.640849 0.963073
298.449199; 0.198039; 0.801961; 0.801961; 0.801961; 0.769110; 0.801961 0.640849 0.963073
418.925229; 0.198039; 0.801961; 0.801961; 0.801961; 0.773438; 0.801961 0.640849 0.963073
330.674739; 0.198039; 0.801961; 0.801961; 0.801961; 0.773250; 0.801961 0.640849 0.963073
335.314379; 0.198039; 0.801961; 0.801961; 0.801961; 0.000000; 0.801961 0.640849 0.963073
467.145626; 0.200691; 0.799309; 0.799309; 0.799309; 0.767567; 0.799309 0.643106 0.955513
