Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
446.278898; 0.357968; 0.642032; 0.642032; 0.642032; 0.621448; 0.642032 0.302382 0.981683
352.966073; 0.357968; 0.642032; 0.642032; 0.642032; 0.622008; 0.642032 0.302382 0.981683
303.992326; 0.357968; 0.642032; 0.642032; 0.642032; 0.620132; 0.642032 0.302382 0.981683
332.890402; 0.359104; 0.640896; 0.640896; 0.640896; 0.623534; 0.640896 0.295702 0.986089
452.576290; 0.359104; 0.640896; 0.640896; 0.640896; 0.620767; 0.640896 0.295702 0.986089
343.261465; 0.362774; 0.637226; 0.637226; 0.637226; 0.619611; 0.637226 0.306689 0.967763
315.737489; 0.357968; 0.642032; 0.642032; 0.642032; 0.621737; 0.642032 0.302382 0.981683
297.494920; 0.357968; 0.642032; 0.642032; 0.642032; 0.619906; 0.642032 0.302382 0.981683
317.272500; 0.357968; 0.642032; 0.642032; 0.642032; 0.622857; 0.642032 0.302382 0.981683
468.393686; 0.357968; 0.642032; 0.642032; 0.642032; 0.622001; 0.642032 0.302382 0.981683
