Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
4129.774401; 0.338120; 0.661880; 0.661880; 0.661880; 0.655529; 0.661880 0.331911 0.991849
3301.604454; 0.338120; 0.661880; 0.661880; 0.661880; 0.655266; 0.661880 0.331911 0.991849
3282.717655; 0.338803; 0.661197; 0.661197; 0.661197; 0.653886; 0.661197 0.331854 0.990539
4132.074712; 0.338120; 0.661880; 0.661880; 0.661880; 0.654847; 0.661880 0.331911 0.991849
2799.249919; 0.338120; 0.661880; 0.661880; 0.661880; 0.657004; 0.661880 0.331911 0.991849
2732.952628; 0.338120; 0.661880; 0.661880; 0.661880; 0.656489; 0.661880 0.331911 0.991849
4129.963420; 0.338120; 0.661880; 0.661880; 0.661880; 0.653997; 0.661880 0.331911 0.991849
3705.606051; 0.338120; 0.661880; 0.661880; 0.661880; 0.654793; 0.661880 0.331911 0.991849
4136.160050; 0.339188; 0.660812; 0.660812; 0.660812; 0.656355; 0.660812 0.333496 0.988128
4134.452361; 0.339188; 0.660812; 0.660812; 0.660812; 0.654089; 0.660812 0.333496 0.988128
