Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
521.137557; 0.335438; 0.664562; 0.664562; 0.664562; 0.601950; 0.664562 0.376594 0.952530
414.747306; 0.335438; 0.664562; 0.664562; 0.664562; 0.607150; 0.664562 0.376594 0.952530
462.458941; 0.335438; 0.664562; 0.664562; 0.664562; 0.602636; 0.664562 0.376594 0.952530
603.023121; 0.335438; 0.664562; 0.664562; 0.664562; 0.605532; 0.664562 0.376594 0.952530
427.323286; 0.335438; 0.664562; 0.664562; 0.664562; 0.617112; 0.664562 0.376594 0.952530
469.935604; 0.335438; 0.664562; 0.664562; 0.664562; 0.606536; 0.664562 0.376594 0.952530
396.792933; 0.335438; 0.664562; 0.664562; 0.664562; 0.606621; 0.664562 0.376594 0.952530
408.889318; 0.335438; 0.664562; 0.664562; 0.664562; 0.607382; 0.664562 0.376594 0.952530
403.552792; 0.335438; 0.664562; 0.664562; 0.664562; 0.608425; 0.664562 0.376594 0.952530
427.660967; 0.335438; 0.664562; 0.664562; 0.664562; 0.608547; 0.664562 0.376594 0.952530
