Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
361.423178; 0.300188; 0.699812; 0.699812; 0.699812; 0.692908; 0.699812 0.501490 0.898134
314.185560; 0.287918; 0.712082; 0.712082; 0.712082; 0.691021; 0.712082 0.458116 0.966047
285.058774; 0.298703; 0.701297; 0.701297; 0.701297; 0.696739; 0.701297 0.494184 0.908410
442.232732; 0.287918; 0.712082; 0.712082; 0.712082; 0.694863; 0.712082 0.458116 0.966047
292.971620; 0.293910; 0.706090; 0.706090; 0.706090; 0.694932; 0.706090 0.472245 0.939934
294.828103; 0.287918; 0.712082; 0.712082; 0.712082; 0.694812; 0.712082 0.458116 0.966047
338.984087; 0.287918; 0.712082; 0.712082; 0.712082; 0.000000; 0.712082 0.458116 0.966047
297.110535; 0.298372; 0.701628; 0.701628; 0.701628; 0.694033; 0.701628 0.490683 0.912573
285.986032; 0.300188; 0.699812; 0.699812; 0.699812; 0.692522; 0.699812 0.501490 0.898134
304.416816; 0.298703; 0.701297; 0.701297; 0.701297; 0.691625; 0.701297 0.494184 0.908410
