Generacion; best; promedio; cuartil3; max; min; quartil1
1.000000; 0.336028; 0.663082; 0.663425; 0.663972; 0.662566; 0.662987
2.000000; 0.335670; 0.663694; 0.663812; 0.664330; 0.663051; 0.663479
3.000000; 0.335488; 0.664171; 0.664330; 0.664512; 0.663264; 0.663850
4.000000; 0.335328; 0.664316; 0.664345; 0.664672; 0.663761; 0.664126
5.000000; 0.335189; 0.664451; 0.664571; 0.664811; 0.664171; 0.664330
6.000000; 0.334826; 0.664672; 0.664794; 0.665174; 0.664068; 0.664571
7.000000; 0.334471; 0.664835; 0.664954; 0.665529; 0.664142; 0.664722
8.000000; 0.334319; 0.665076; 0.665471; 0.665681; 0.664395; 0.664789
9.000000; 0.334034; 0.665529; 0.665681; 0.665966; 0.664773; 0.665429
10.000000; 0.334034; 0.665681; 0.665681; 0.665966; 0.664551; 0.665617
11.000000; 0.334034; 0.665721; 0.665966; 0.665966; 0.664357; 0.665681
12.000000; 0.334034; 0.665966; 0.665966; 0.665966; 0.665630; 0.665841
13.000000; 0.333782; 0.665966; 0.665966; 0.666218; 0.665296; 0.665966
14.000000; 0.333782; 0.665966; 0.665966; 0.666218; 0.665175; 0.665966
15.000000; 0.333170; 0.665966; 0.666218; 0.666830; 0.664791; 0.665966
16.000000; 0.333170; 0.666218; 0.666218; 0.666830; 0.664881; 0.666218
17.000000; 0.332913; 0.666218; 0.666692; 0.667087; 0.665509; 0.666218
18.000000; 0.332760; 0.666761; 0.666830; 0.667240; 0.665110; 0.666420
19.000000; 0.332760; 0.667087; 0.667240; 0.667240; 0.665489; 0.666830
20.000000; 0.332760; 0.667240; 0.667240; 0.667240; 0.666114; 0.667087
21.000000; 0.332760; 0.667240; 0.667240; 0.667240; 0.665754; 0.667240
22.000000; 0.332760; 0.667240; 0.667240; 0.667240; 0.665972; 0.667240
23.000000; 0.332760; 0.667240; 0.667240; 0.667240; 0.665948; 0.667240
24.000000; 0.332274; 0.667240; 0.667240; 0.667726; 0.665052; 0.667240
25.000000; 0.331681; 0.667240; 0.667240; 0.668319; 0.665636; 0.667240
26.000000; 0.331681; 0.667240; 0.667240; 0.668319; 0.665231; 0.667240
27.000000; 0.331681; 0.667726; 0.668159; 0.668319; 0.666072; 0.667240
28.000000; 0.331586; 0.668239; 0.668319; 0.668414; 0.666440; 0.667726
29.000000; 0.330188; 0.668319; 0.668319; 0.669812; 0.665653; 0.668159
30.000000; 0.328901; 0.668319; 0.669812; 0.671099; 0.666694; 0.668319
31.000000; 0.328901; 0.669812; 0.669812; 0.671099; 0.666556; 0.668561
32.000000; 0.328901; 0.669812; 0.669812; 0.671099; 0.666388; 0.669812
33.000000; 0.328901; 0.669812; 0.669812; 0.671099; 0.667558; 0.669812
34.000000; 0.328901; 0.669812; 0.671099; 0.671099; 0.666922; 0.669812
35.000000; 0.328901; 0.671099; 0.671099; 0.671099; 0.666979; 0.669812
36.000000; 0.328901; 0.671099; 0.671099; 0.671099; 0.666481; 0.671099
37.000000; 0.328901; 0.671099; 0.671099; 0.671099; 0.666027; 0.671099
38.000000; 0.328901; 0.671099; 0.671099; 0.671099; 0.667493; 0.671099
39.000000; 0.328901; 0.671099; 0.671099; 0.671099; 0.667525; 0.671099
40.000000; 0.328844; 0.671099; 0.671099; 0.671156; 0.666718; 0.671099
41.000000; 0.328844; 0.671099; 0.671099; 0.671156; 0.000000; 0.667868
42.000000; 0.328844; 0.671099; 0.671099; 0.671156; 0.000000; 0.669816
43.000000; 0.328844; 0.671099; 0.671156; 0.671156; 0.666408; 0.669816
44.000000; 0.328844; 0.671156; 0.671156; 0.671156; 0.666345; 0.671156
45.000000; 0.328844; 0.671156; 0.671156; 0.671156; 0.668495; 0.671156
