Generacion; best; promedio; cuartil3; max; min; quartil1
1.000000; 0.309500; 0.689928; 0.690094; 0.690500; 0.689068; 0.689638
2.000000; 0.309365; 0.690402; 0.690467; 0.690635; 0.689694; 0.690251
3.000000; 0.309353; 0.690495; 0.690612; 0.690647; 0.690247; 0.690380
4.000000; 0.309274; 0.690630; 0.690644; 0.690726; 0.690212; 0.690552
5.000000; 0.309233; 0.690647; 0.690664; 0.690767; 0.690247; 0.690625
6.000000; 0.309020; 0.690640; 0.690700; 0.690980; 0.690450; 0.690533
7.000000; 0.309010; 0.690726; 0.690767; 0.690990; 0.690540; 0.690586
8.000000; 0.308955; 0.690785; 0.690980; 0.691045; 0.690567; 0.690739
9.000000; 0.308870; 0.690980; 0.691036; 0.691130; 0.690439; 0.690848
10.000000; 0.308698; 0.691070; 0.691130; 0.691302; 0.690725; 0.690990
11.000000; 0.308649; 0.691157; 0.691302; 0.691351; 0.690860; 0.691093
12.000000; 0.308649; 0.691302; 0.691317; 0.691351; 0.690820; 0.691253
13.000000; 0.308538; 0.691317; 0.691351; 0.691462; 0.691209; 0.691302
14.000000; 0.308451; 0.691392; 0.691410; 0.691549; 0.690935; 0.691317
15.000000; 0.308150; 0.691547; 0.691549; 0.691850; 0.691302; 0.691410
16.000000; 0.308150; 0.691549; 0.691727; 0.691850; 0.690227; 0.691462
17.000000; 0.308150; 0.691850; 0.691850; 0.691850; 0.690358; 0.691664
18.000000; 0.308114; 0.691850; 0.691850; 0.691886; 0.690907; 0.691850
19.000000; 0.308114; 0.691850; 0.691871; 0.691886; 0.690267; 0.691806
20.000000; 0.307718; 0.691871; 0.691886; 0.692282; 0.690899; 0.691850
21.000000; 0.307718; 0.691886; 0.692282; 0.692282; 0.690576; 0.691871
22.000000; 0.306897; 0.692282; 0.692282; 0.693103; 0.691034; 0.691913
23.000000; 0.306897; 0.692282; 0.692282; 0.693103; 0.690884; 0.692282
24.000000; 0.306897; 0.692282; 0.693103; 0.693103; 0.691519; 0.692282
25.000000; 0.306897; 0.693103; 0.693103; 0.693103; 0.691709; 0.693103
