Generacion; best; promedio; cuartil3; max; min; quartil1
1.000000; 0.254143; 0.745545; 0.745693; 0.745857; 0.744986; 0.745232
2.000000; 0.253610; 0.745793; 0.745857; 0.746390; 0.744798; 0.745718
3.000000; 0.253218; 0.745892; 0.746068; 0.746782; 0.745720; 0.745830
4.000000; 0.253174; 0.746130; 0.746398; 0.746826; 0.745601; 0.745985
5.000000; 0.253174; 0.746360; 0.746722; 0.746826; 0.745732; 0.746208
6.000000; 0.252739; 0.746778; 0.746826; 0.747261; 0.746135; 0.746657
7.000000; 0.252739; 0.746837; 0.746939; 0.747261; 0.746616; 0.746826
8.000000; 0.252476; 0.747094; 0.747261; 0.747524; 0.746246; 0.746876
9.000000; 0.252365; 0.747261; 0.747420; 0.747635; 0.746176; 0.747261
10.000000; 0.252093; 0.747524; 0.747534; 0.747907; 0.746647; 0.747357
11.000000; 0.252027; 0.747551; 0.747635; 0.747973; 0.746963; 0.747524
12.000000; 0.251680; 0.747635; 0.747799; 0.748320; 0.747104; 0.747567
13.000000; 0.251680; 0.748049; 0.748113; 0.748320; 0.746993; 0.747907
14.000000; 0.251672; 0.748113; 0.748320; 0.748328; 0.747293; 0.748113
15.000000; 0.251608; 0.748320; 0.748320; 0.748392; 0.746750; 0.748113
16.000000; 0.251271; 0.748320; 0.748328; 0.748729; 0.747681; 0.748320
17.000000; 0.251271; 0.748392; 0.748486; 0.748729; 0.747183; 0.748320
18.000000; 0.250844; 0.748659; 0.748704; 0.749156; 0.747829; 0.748430
19.000000; 0.250844; 0.748704; 0.748968; 0.749156; 0.747947; 0.748704
20.000000; 0.250634; 0.749136; 0.749156; 0.749366; 0.748045; 0.748968
21.000000; 0.250208; 0.749156; 0.749323; 0.749792; 0.747290; 0.749035
22.000000; 0.250208; 0.749323; 0.749465; 0.749792; 0.747828; 0.749156
23.000000; 0.250208; 0.749465; 0.749465; 0.749792; 0.747941; 0.749366
24.000000; 0.250208; 0.749677; 0.749792; 0.749792; 0.746765; 0.749465
25.000000; 0.250208; 0.749792; 0.749792; 0.749792; 0.748413; 0.749792
26.000000; 0.250208; 0.749792; 0.749792; 0.749792; 0.746825; 0.749792
27.000000; 0.250013; 0.749792; 0.749792; 0.749987; 0.747909; 0.749792
28.000000; 0.250013; 0.749792; 0.749792; 0.749987; 0.746697; 0.749792
29.000000; 0.250013; 0.749792; 0.749987; 0.749987; 0.748011; 0.749792
30.000000; 0.250013; 0.749987; 0.749987; 0.749987; 0.748747; 0.749792
31.000000; 0.249362; 0.749987; 0.749987; 0.750638; 0.748812; 0.749987
32.000000; 0.249362; 0.749987; 0.749987; 0.750638; 0.748002; 0.749987
33.000000; 0.249362; 0.749987; 0.750638; 0.750638; 0.749167; 0.749987
34.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.746871; 0.749987
35.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.748459; 0.750638
36.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.747845; 0.750638
37.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.747900; 0.750638
38.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.748016; 0.750638
39.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.747892; 0.750638
40.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.748427; 0.750638
41.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.748330; 0.750638
42.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.748556; 0.750638
43.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.747602; 0.750638
44.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.748193; 0.750638
45.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.748181; 0.750638
46.000000; 0.249362; 0.750638; 0.750638; 0.750638; 0.748236; 0.750638
47.000000; 0.248185; 0.750638; 0.750638; 0.751815; 0.747779; 0.750638
48.000000; 0.248145; 0.750638; 0.750638; 0.751855; 0.747878; 0.750638
49.000000; 0.248145; 0.750638; 0.751815; 0.751855; 0.748923; 0.750638
50.000000; 0.248145; 0.751815; 0.751855; 0.751855; 0.748677; 0.751019
51.000000; 0.248145; 0.751855; 0.751855; 0.751855; 0.750209; 0.751855
52.000000; 0.248145; 0.751855; 0.751855; 0.751855; 0.749011; 0.751855
53.000000; 0.248145; 0.751855; 0.751855; 0.751855; 0.747711; 0.751855
54.000000; 0.248145; 0.751855; 0.751855; 0.751855; 0.749308; 0.751855
55.000000; 0.248145; 0.751855; 0.751855; 0.751855; 0.749118; 0.751855
56.000000; 0.248145; 0.751855; 0.751855; 0.751855; 0.747953; 0.751855
57.000000; 0.248145; 0.751855; 0.751855; 0.751855; 0.749130; 0.751855
58.000000; 0.248145; 0.751855; 0.751855; 0.751855; 0.750666; 0.751855
59.000000; 0.248145; 0.751855; 0.751855; 0.751855; 0.748214; 0.751855
60.000000; 0.246180; 0.751855; 0.751855; 0.753820; 0.748854; 0.751855
61.000000; 0.245010; 0.751855; 0.751855; 0.754990; 0.747909; 0.751855
62.000000; 0.245010; 0.753820; 0.753820; 0.754990; 0.748613; 0.751855
63.000000; 0.244070; 0.753820; 0.754990; 0.755930; 0.749047; 0.753820
64.000000; 0.240732; 0.754990; 0.754990; 0.759268; 0.749855; 0.753820
65.000000; 0.240732; 0.754990; 0.755930; 0.759268; 0.000000; 0.754865
66.000000; 0.240732; 0.756526; 0.759268; 0.759268; 0.749022; 0.754865
67.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.000000; 0.759268
68.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.747572; 0.759268
69.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750983; 0.759268
70.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751047; 0.759268
71.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751030; 0.759268
72.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751925; 0.759268
73.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750752; 0.759268
74.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.753298; 0.759268
75.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750421; 0.759268
76.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.746993; 0.759268
77.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749869; 0.759268
78.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749869; 0.759268
79.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.752073; 0.759268
80.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.748236; 0.759268
81.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750621; 0.759268
82.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750014; 0.759268
83.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751665; 0.759268
84.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.752656; 0.759268
85.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750983; 0.759268
86.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749201; 0.759268
87.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750127; 0.759268
88.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.753143; 0.759268
89.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.752695; 0.759268
90.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751491; 0.759268
91.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751493; 0.759268
92.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.748826; 0.759268
93.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750518; 0.759268
94.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.752230; 0.759268
95.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750099; 0.759268
96.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.000000; 0.759268
97.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.000000; 0.759268
98.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.748119; 0.759268
99.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750197; 0.759268
100.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.748367; 0.759268
101.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751250; 0.759268
102.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751253; 0.759268
103.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751980; 0.759268
104.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751541; 0.759268
105.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749880; 0.759268
106.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750973; 0.759268
107.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750034; 0.759268
108.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.752365; 0.759268
109.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750959; 0.759268
110.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749755; 0.759268
111.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.748775; 0.759268
112.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749018; 0.759268
113.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750730; 0.759268
114.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751247; 0.759268
115.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751343; 0.759268
116.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749622; 0.759268
117.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.752093; 0.759268
118.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750709; 0.759268
119.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749093; 0.759268
120.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.753344; 0.759268
121.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751359; 0.759268
122.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751756; 0.759268
123.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749790; 0.759268
124.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751156; 0.759268
125.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751497; 0.759268
126.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.000000; 0.759268
127.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749727; 0.759268
128.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749799; 0.759268
129.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750728; 0.759268
130.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749130; 0.759268
131.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.752528; 0.759268
132.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.748866; 0.759268
133.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750795; 0.759268
134.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.748963; 0.759268
135.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.752140; 0.759268
136.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750991; 0.759268
137.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749529; 0.759268
138.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749702; 0.759268
139.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751321; 0.759268
140.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750362; 0.759268
141.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750704; 0.759268
142.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751918; 0.759268
143.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750421; 0.759268
144.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749634; 0.759268
145.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750061; 0.759268
146.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750727; 0.759268
147.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751011; 0.759268
148.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.748380; 0.759268
149.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751095; 0.759268
150.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749412; 0.759268
151.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.748061; 0.759268
152.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.000000; 0.759268
153.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751159; 0.759268
154.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751111; 0.759268
155.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750391; 0.759268
156.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751696; 0.759268
157.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751555; 0.759268
158.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750704; 0.759268
159.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751187; 0.759268
160.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.751754; 0.759268
161.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.753820; 0.759268
162.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750525; 0.759268
163.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.000000; 0.759268
164.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.752774; 0.759268
165.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.749767; 0.759268
166.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750803; 0.759268
167.000000; 0.240732; 0.759268; 0.759268; 0.759268; 0.750111; 0.759268
168.000000; 0.239936; 0.759268; 0.759268; 0.760064; 0.751329; 0.759268
169.000000; 0.239936; 0.759268; 0.759268; 0.760064; 0.000000; 0.757119
170.000000; 0.239936; 0.759268; 0.759268; 0.760064; 0.751599; 0.759268
171.000000; 0.239936; 0.759268; 0.760064; 0.760064; 0.000000; 0.759268
172.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.000000; 0.759268
173.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.751665; 0.760064
174.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.752992; 0.760064
175.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.749272; 0.760064
176.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.000000; 0.760064
177.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.752563; 0.760064
178.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.750856; 0.760064
179.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.748985; 0.760064
180.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.752078; 0.760064
181.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.751822; 0.760064
182.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.750208; 0.760064
183.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.749987; 0.760064
184.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.749235; 0.760064
185.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.754607; 0.760064
186.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.751181; 0.760064
187.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.748965; 0.760064
188.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.748776; 0.760064
189.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.749439; 0.760064
190.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.753282; 0.760064
191.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.750354; 0.760064
192.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.750291; 0.760064
193.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.750489; 0.760064
194.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.750620; 0.760064
195.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.751643; 0.760064
196.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.752006; 0.760064
197.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.751794; 0.760064
198.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.750947; 0.760064
199.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.753516; 0.760064
200.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.752525; 0.760064
201.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.753145; 0.760064
202.000000; 0.239936; 0.760064; 0.760064; 0.760064; 0.750185; 0.760064
