Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
448.383041; 0.258451; 0.741549; 0.741549; 0.741549; 0.727654; 0.741549 0.577561 0.905537
498.351078; 0.232272; 0.767728; 0.767728; 0.767728; 0.729868; 0.767728 0.561552 0.973903
371.342515; 0.232272; 0.767728; 0.767728; 0.767728; 0.732065; 0.767728 0.561552 0.973903
395.612048; 0.232272; 0.767728; 0.767728; 0.767728; 0.728312; 0.767728 0.561552 0.973903
367.819159; 0.258357; 0.741643; 0.741643; 0.741643; 0.728309; 0.741643 0.574813 0.908473
363.028214; 0.232272; 0.767728; 0.767728; 0.767728; 0.728903; 0.767728 0.561552 0.973903
394.938522; 0.260141; 0.739859; 0.739859; 0.739859; 0.726530; 0.739859 0.572783 0.906934
393.610842; 0.260141; 0.739859; 0.739859; 0.739859; 0.726493; 0.739859 0.572783 0.906934
358.788030; 0.258451; 0.741549; 0.741549; 0.741549; 0.728385; 0.741549 0.577561 0.905537
423.656997; 0.232272; 0.767728; 0.767728; 0.767728; 0.727478; 0.767728 0.561552 0.973903
