Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
1084.964703; 0.190791; 0.809209; 0.809209; 0.809209; 0.800113; 0.809209 0.627911 0.990506
1278.329839; 0.190791; 0.809209; 0.809209; 0.809209; 0.802406; 0.809209 0.627911 0.990506
1287.804891; 0.190098; 0.809902; 0.809902; 0.809902; 0.800446; 0.809902 0.629366 0.990439
840.646795; 0.190098; 0.809902; 0.809902; 0.809902; 0.802372; 0.809902 0.629366 0.990439
864.187853; 0.190791; 0.809209; 0.809209; 0.809209; 0.799812; 0.809209 0.627911 0.990506
851.343180; 0.192026; 0.807974; 0.807974; 0.807974; 0.798774; 0.807974 0.631207 0.984741
958.443305; 0.190098; 0.809902; 0.809902; 0.809902; 0.801400; 0.809902 0.629366 0.990439
985.505364; 0.190098; 0.809902; 0.809902; 0.809902; 0.801761; 0.809902 0.629366 0.990439
1173.199930; 0.190098; 0.809902; 0.809902; 0.809902; 0.000000; 0.809902 0.629366 0.990439
911.451833; 0.190098; 0.809902; 0.809902; 0.809902; 0.798881; 0.809902 0.629366 0.990439
