Generacion; best; promedio; cuartil3; max; min; quartil1
1.000000; 0.370259; 0.628936; 0.629135; 0.629741; 0.628145; 0.628604
2.000000; 0.369499; 0.629204; 0.629476; 0.630501; 0.628607; 0.628973
3.000000; 0.369062; 0.629546; 0.629741; 0.630938; 0.628682; 0.628984
4.000000; 0.369062; 0.629725; 0.630193; 0.630938; 0.629410; 0.629643
5.000000; 0.368540; 0.630501; 0.630840; 0.631460; 0.628786; 0.629940
6.000000; 0.368432; 0.630931; 0.631129; 0.631568; 0.629480; 0.630603
7.000000; 0.368122; 0.631460; 0.631464; 0.631878; 0.629527; 0.630938
8.000000; 0.367315; 0.631516; 0.631694; 0.632685; 0.630009; 0.630866
9.000000; 0.367315; 0.632113; 0.632147; 0.632685; 0.630322; 0.631686
10.000000; 0.367275; 0.632221; 0.632685; 0.632725; 0.630769; 0.632147
11.000000; 0.367237; 0.632685; 0.632685; 0.632763; 0.631758; 0.632479
12.000000; 0.366983; 0.632685; 0.632725; 0.633017; 0.632070; 0.632666
13.000000; 0.366983; 0.632725; 0.632970; 0.633017; 0.630711; 0.632725
14.000000; 0.366983; 0.632972; 0.633017; 0.633017; 0.631421; 0.632810
15.000000; 0.366952; 0.633017; 0.633017; 0.633048; 0.631088; 0.632974
16.000000; 0.366742; 0.633017; 0.633017; 0.633258; 0.632872; 0.633017
17.000000; 0.366742; 0.633017; 0.633048; 0.633258; 0.632062; 0.633017
18.000000; 0.366742; 0.633017; 0.633258; 0.633258; 0.631058; 0.633017
19.000000; 0.366709; 0.633258; 0.633258; 0.633291; 0.631249; 0.633229
20.000000; 0.366263; 0.633258; 0.633258; 0.633737; 0.631354; 0.633258
21.000000; 0.366263; 0.633258; 0.633291; 0.633737; 0.630559; 0.633258
22.000000; 0.366131; 0.633373; 0.633737; 0.633869; 0.631286; 0.633258
23.000000; 0.365959; 0.633737; 0.633737; 0.634041; 0.631740; 0.633348
24.000000; 0.365954; 0.633737; 0.633869; 0.634046; 0.631206; 0.633737
25.000000; 0.365589; 0.633908; 0.634041; 0.634411; 0.631584; 0.633869
26.000000; 0.365589; 0.634046; 0.634070; 0.634411; 0.631533; 0.634041
27.000000; 0.365390; 0.634157; 0.634411; 0.634610; 0.633156; 0.634046
28.000000; 0.365270; 0.634411; 0.634474; 0.634730; 0.631950; 0.634157
29.000000; 0.365270; 0.634542; 0.634730; 0.634730; 0.631911; 0.634445
30.000000; 0.365270; 0.634730; 0.634730; 0.634730; 0.631525; 0.634730
31.000000; 0.365270; 0.634730; 0.634730; 0.634730; 0.631913; 0.634730
32.000000; 0.363529; 0.634730; 0.634730; 0.636471; 0.631347; 0.634730
33.000000; 0.363529; 0.634730; 0.634730; 0.636471; 0.632255; 0.634730
34.000000; 0.363529; 0.634730; 0.636471; 0.636471; 0.631584; 0.634730
35.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631436; 0.634730
36.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632076; 0.636471
37.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631279; 0.636471
38.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632702; 0.636471
39.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.633090; 0.636471
40.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.634179; 0.636471
41.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.633255; 0.636471
42.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.633217; 0.636471
43.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631547; 0.636471
44.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631793; 0.636471
45.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632683; 0.636471
46.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.634498; 0.636471
47.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632076; 0.636471
48.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631989; 0.636471
49.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631784; 0.636471
50.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.634151; 0.636471
51.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632592; 0.636471
52.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632301; 0.636471
53.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632411; 0.636471
54.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.633723; 0.636471
55.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631594; 0.636471
56.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.633443; 0.636471
57.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632839; 0.636471
58.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632064; 0.636471
59.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631677; 0.636471
60.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631670; 0.636471
61.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.631705; 0.636471
62.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.634446; 0.636471
63.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.633589; 0.636471
64.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632604; 0.636471
65.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.632564; 0.636471
66.000000; 0.363529; 0.636471; 0.636471; 0.636471; 0.633595; 0.636471
67.000000; 0.363168; 0.636471; 0.636471; 0.636832; 0.633972; 0.636471
68.000000; 0.363168; 0.636471; 0.636471; 0.636832; 0.633481; 0.636471
69.000000; 0.363168; 0.636651; 0.636832; 0.636832; 0.632698; 0.636471
70.000000; 0.363168; 0.636832; 0.636832; 0.636832; 0.631196; 0.636471
71.000000; 0.363168; 0.636832; 0.636832; 0.636832; 0.632979; 0.636832
72.000000; 0.363168; 0.636832; 0.636832; 0.636832; 0.633608; 0.636832
73.000000; 0.363168; 0.636832; 0.636832; 0.636832; 0.632347; 0.636832
74.000000; 0.362824; 0.636832; 0.636832; 0.637176; 0.632904; 0.636832
75.000000; 0.362824; 0.636832; 0.636832; 0.637176; 0.633965; 0.636832
76.000000; 0.362824; 0.637004; 0.637176; 0.637176; 0.630865; 0.636832
77.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.632890; 0.637176
78.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633511; 0.637176
79.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633411; 0.637176
80.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.634694; 0.637176
81.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633511; 0.637176
82.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.632453; 0.637176
83.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.631055; 0.637176
84.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633410; 0.637176
85.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633293; 0.637176
86.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.632660; 0.637176
87.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.632028; 0.637176
88.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.635106; 0.637176
89.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633114; 0.637176
90.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633535; 0.637176
91.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.629460; 0.637176
92.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.632540; 0.637176
93.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.631990; 0.637176
94.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.632398; 0.637176
95.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.631642; 0.637176
96.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.632462; 0.637176
97.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633538; 0.637176
98.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633454; 0.637176
99.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.632752; 0.637176
100.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.634097; 0.637176
101.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633021; 0.637176
102.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.634457; 0.637176
103.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.634208; 0.637176
104.000000; 0.362824; 0.637176; 0.637176; 0.637176; 0.633616; 0.637176
