Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
2722.448702; 0.315338; 0.684662; 0.684662; 0.684662; 0.677725; 0.684662 0.379832 0.989493
3035.286557; 0.315338; 0.684662; 0.684662; 0.684662; 0.676907; 0.684662 0.379832 0.989493
2720.601999; 0.315338; 0.684662; 0.684662; 0.684662; 0.675637; 0.684662 0.379832 0.989493
4133.204529; 0.315338; 0.684662; 0.684662; 0.684662; 0.676843; 0.684662 0.379832 0.989493
4130.354713; 0.316456; 0.683544; 0.683544; 0.683544; 0.677887; 0.683544 0.379646 0.987443
3131.917812; 0.315338; 0.684662; 0.684662; 0.684662; 0.677806; 0.684662 0.379832 0.989493
3315.808894; 0.316456; 0.683544; 0.683544; 0.683544; 0.675298; 0.683544 0.379646 0.987443
4129.818860; 0.315338; 0.684662; 0.684662; 0.684662; 0.677304; 0.684662 0.379832 0.989493
4128.715009; 0.315338; 0.684662; 0.684662; 0.684662; 0.675102; 0.684662 0.379832 0.989493
4082.993885; 0.315338; 0.684662; 0.684662; 0.684662; 0.000000; 0.684662 0.379832 0.989493
