Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
668.136031; 0.160551; 0.839449; 0.839449; 0.839449; 0.812213; 0.839449 0.696820 0.982079
430.364493; 0.160526; 0.839474; 0.839474; 0.839474; 0.812466; 0.839474 0.696882 0.982067
631.949256; 0.160551; 0.839449; 0.839449; 0.839449; 0.000000; 0.839449 0.696820 0.982079
448.615639; 0.160551; 0.839449; 0.839449; 0.839449; 0.815837; 0.839449 0.696820 0.982079
646.885218; 0.160526; 0.839474; 0.839474; 0.839474; 0.817517; 0.839474 0.696882 0.982067
433.164819; 0.160526; 0.839474; 0.839474; 0.839474; 0.812401; 0.839474 0.696882 0.982067
535.805083; 0.160526; 0.839474; 0.839474; 0.839474; 0.814949; 0.839474 0.696882 0.982067
473.422141; 0.160526; 0.839474; 0.839474; 0.839474; 0.812563; 0.839474 0.696882 0.982067
465.919802; 0.176669; 0.823331; 0.823331; 0.823331; 0.814230; 0.823331 0.704072 0.942590
647.168791; 0.160526; 0.839474; 0.839474; 0.839474; 0.816229; 0.839474 0.696882 0.982067
