Generacion; best; promedio; cuartil3; max; min; quartil1
1.000000; 0.336111; 0.663293; 0.663620; 0.663889; 0.662708; 0.663151
2.000000; 0.335770; 0.663766; 0.663933; 0.664230; 0.663090; 0.663536
3.000000; 0.334828; 0.664026; 0.664222; 0.665172; 0.663140; 0.663641
4.000000; 0.334161; 0.664238; 0.664634; 0.665839; 0.663425; 0.664027
5.000000; 0.334161; 0.664981; 0.665433; 0.665839; 0.664038; 0.664613
6.000000; 0.333434; 0.665518; 0.665839; 0.666566; 0.664084; 0.665265
7.000000; 0.332506; 0.665857; 0.666276; 0.667494; 0.665077; 0.665839
8.000000; 0.332506; 0.666566; 0.666586; 0.667494; 0.665218; 0.666276
9.000000; 0.332201; 0.666768; 0.667494; 0.667799; 0.665159; 0.666566
10.000000; 0.331738; 0.667494; 0.667799; 0.668262; 0.666021; 0.667453
11.000000; 0.331482; 0.667799; 0.668253; 0.668518; 0.666537; 0.667494
12.000000; 0.331055; 0.668253; 0.668262; 0.668945; 0.665561; 0.667799
13.000000; 0.330868; 0.668262; 0.668518; 0.669132; 0.665600; 0.668253
14.000000; 0.329307; 0.668518; 0.668945; 0.670693; 0.665310; 0.668253
15.000000; 0.329307; 0.669132; 0.670693; 0.670693; 0.666172; 0.669132
16.000000; 0.328725; 0.670693; 0.670693; 0.671275; 0.667448; 0.669035
17.000000; 0.328725; 0.670693; 0.670693; 0.671275; 0.666826; 0.670693
18.000000; 0.328725; 0.670693; 0.671275; 0.671275; 0.000000; 0.669809
19.000000; 0.328725; 0.671275; 0.671275; 0.671275; 0.667482; 0.671086
20.000000; 0.328725; 0.671275; 0.671275; 0.671275; 0.668599; 0.671275
21.000000; 0.328725; 0.671275; 0.671275; 0.671275; 0.667345; 0.671275
22.000000; 0.328725; 0.671275; 0.671275; 0.671275; 0.666726; 0.671275
23.000000; 0.328725; 0.671275; 0.671275; 0.671275; 0.667983; 0.671275
24.000000; 0.328725; 0.671275; 0.671275; 0.671275; 0.666900; 0.671275
25.000000; 0.328144; 0.671275; 0.671275; 0.671856; 0.667024; 0.671275
26.000000; 0.328144; 0.671275; 0.671275; 0.671856; 0.000000; 0.669393
27.000000; 0.328144; 0.671275; 0.671275; 0.671856; 0.000000; 0.671275
28.000000; 0.328144; 0.671275; 0.671856; 0.671856; 0.000000; 0.668533
29.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.000000; 0.668533
30.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.000000; 0.671856
31.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.669180; 0.671856
32.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667486; 0.671856
33.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668113; 0.671856
34.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667226; 0.671856
35.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.669208; 0.671856
36.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667093; 0.671856
37.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668535; 0.671856
38.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667234; 0.671856
39.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.000000; 0.671856
40.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668183; 0.671856
41.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668546; 0.671856
42.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666174; 0.671856
43.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667873; 0.671856
44.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668040; 0.671856
45.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666911; 0.671856
46.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667883; 0.671856
47.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666180; 0.671856
48.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666871; 0.671856
49.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668414; 0.671856
50.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668736; 0.671856
51.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666784; 0.671856
52.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668029; 0.671856
53.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.670022; 0.671856
54.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.669689; 0.671856
55.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668532; 0.671856
56.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668855; 0.671856
57.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666379; 0.671856
58.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668769; 0.671856
59.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666541; 0.671856
60.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.669069; 0.671856
61.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668136; 0.671856
62.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668796; 0.671856
63.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666411; 0.671856
64.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668568; 0.671856
65.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667367; 0.671856
66.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666724; 0.671856
67.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668006; 0.671856
68.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667521; 0.671856
69.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667562; 0.671856
70.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667633; 0.671856
71.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.000000; 0.671856
72.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667948; 0.671856
73.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668394; 0.671856
74.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.000000; 0.671856
75.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667577; 0.671856
76.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.000000; 0.671856
77.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667819; 0.671856
78.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667388; 0.671856
79.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667624; 0.671856
80.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667011; 0.671856
81.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.669393; 0.671856
82.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668086; 0.671856
83.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666535; 0.671856
84.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668254; 0.671856
85.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666933; 0.671856
86.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666728; 0.671856
87.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668559; 0.671856
88.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667810; 0.671856
89.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667428; 0.671856
90.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667399; 0.671856
91.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667697; 0.671856
92.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.000000; 0.671856
93.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666718; 0.671856
94.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667058; 0.671856
95.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667974; 0.671856
96.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667039; 0.671856
97.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668460; 0.671856
98.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667948; 0.671856
99.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667209; 0.671856
100.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667661; 0.671856
101.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667343; 0.671856
102.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667888; 0.671856
103.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.666844; 0.671856
104.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668069; 0.671856
105.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.669413; 0.671856
106.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668385; 0.671856
107.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667967; 0.671856
108.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.667872; 0.671856
109.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668385; 0.671856
110.000000; 0.328144; 0.671856; 0.671856; 0.671856; 0.668265; 0.671856
111.000000; 0.327319; 0.671856; 0.671856; 0.672681; 0.667205; 0.671856
112.000000; 0.327319; 0.671856; 0.671856; 0.672681; 0.668398; 0.671856
113.000000; 0.327319; 0.671856; 0.672681; 0.672681; 0.000000; 0.671856
114.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668620; 0.672681
115.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668940; 0.672681
116.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.666217; 0.672681
117.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668135; 0.672681
118.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667256; 0.672681
119.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.666822; 0.672681
120.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667788; 0.672681
121.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.669967; 0.672681
122.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.666223; 0.672681
123.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.669006; 0.672681
124.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667665; 0.672681
125.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.000000; 0.672681
126.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667061; 0.672681
127.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.666923; 0.672681
128.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.000000; 0.672681
129.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.669813; 0.672681
130.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.666884; 0.672681
131.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668896; 0.672681
132.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668568; 0.672681
133.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668307; 0.672681
134.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667303; 0.672681
135.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668683; 0.672681
136.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667239; 0.672681
137.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667553; 0.672681
138.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668683; 0.672681
139.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.666919; 0.672681
140.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667974; 0.672681
141.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668157; 0.672681
142.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667934; 0.672681
143.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667962; 0.672681
144.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667698; 0.672681
145.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667335; 0.672681
146.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668022; 0.672681
147.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.667077; 0.672681
148.000000; 0.327319; 0.672681; 0.672681; 0.672681; 0.668025; 0.672681
149.000000; 0.326854; 0.672681; 0.672681; 0.673146; 0.666713; 0.672681
150.000000; 0.326854; 0.672681; 0.672681; 0.673146; 0.667725; 0.672681
151.000000; 0.326854; 0.672913; 0.673146; 0.673146; 0.000000; 0.670025
152.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.667471; 0.673146
153.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.667481; 0.673146
154.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.667505; 0.673146
155.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.668252; 0.673146
156.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.668388; 0.673146
157.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.666786; 0.673146
158.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.666852; 0.673146
159.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.667844; 0.673146
160.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.668625; 0.673146
161.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.668856; 0.673146
162.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.666396; 0.673146
163.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.669265; 0.673146
164.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.668684; 0.673146
165.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.668086; 0.673146
166.000000; 0.326854; 0.673146; 0.673146; 0.673146; 0.667850; 0.673146
